File Name,Size (KB),Type,Modified Time,Path
ror2-junk-stage1_bin_assets_all.bundle,715.24,.bundle,2025-05-14 15:15:11.489349,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-stage1_bin_assets_all.bundle
ror2-junk-stage1_nodegraph_assets_all.bundle,146.4,.bundle,2025-05-14 15:15:09.180436,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-stage1_nodegraph_assets_all.bundle
ror2-junk-stage1_scenes_all.bundle,9297.02,.bundle,2025-05-14 15:15:24.717371,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-stage1_scenes_all.bundle
ror2-junk-stage1_text_assets_all.bundle,153.53,.bundle,2025-05-14 15:15:09.232437,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-stage1_text_assets_all.bundle
ror2-junk-stickybomb_text_assets_all.bundle,3.46,.bundle,2025-05-14 15:15:07.510795,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-stickybomb_text_assets_all.bundle
ror2-junk-tank_bin_assets_all.bundle,64.56,.bundle,2025-05-14 15:15:08.646289,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-tank_bin_assets_all.bundle
ror2-junk-tank_text_assets_all.bundle,9.55,.bundle,2025-05-14 15:15:07.543806,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-tank_text_assets_all.bundle
ror2-junk-teleporter_bin_assets_all.bundle,1713.17,.bundle,2025-05-14 15:15:24.523354,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-teleporter_bin_assets_all.bundle
ror2-junk-teleporter_text_assets_all.bundle,40.42,.bundle,2025-05-14 15:15:08.496204,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-teleporter_text_assets_all.bundle
ror2-junk-tempestonkill_text_assets_all.bundle,33.77,.bundle,2025-05-14 15:15:08.102990,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-tempestonkill_text_assets_all.bundle
ror2-junk-testscene_nodegraph_assets_all.bundle,31.09,.bundle,2025-05-14 15:15:08.045794,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-testscene_nodegraph_assets_all.bundle
ror2-junk-testscene_scenedef_assets_all.bundle,2.64,.bundle,2025-05-14 15:15:07.088819,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-testscene_scenedef_assets_all.bundle
ror2-junk-testscene_scenes_all.bundle,430.18,.bundle,2025-05-14 15:15:10.853214,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-testscene_scenes_all.bundle
ror2-junk-testscene_text_assets_all.bundle,3.75,.bundle,2025-05-14 15:15:07.418035,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-testscene_text_assets_all.bundle
ror2-junk-titan_text_assets_all.bundle,2.13,.bundle,2025-05-14 15:15:07.230817,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-titan_text_assets_all.bundle
ror2-junk-title_text_assets_all.bundle,2.85,.bundle,2025-05-14 15:15:07.287224,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-title_text_assets_all.bundle
ror2-junk-toolbot_text_assets_all.bundle,37.21,.bundle,2025-05-14 15:15:08.209127,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-toolbot_text_assets_all.bundle
ror2-junk-tphealnova_text_assets_all.bundle,31.93,.bundle,2025-05-14 15:15:08.255637,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-tphealnova_text_assets_all.bundle
ror2-junk-treasurecache_text_assets_all.bundle,2.98,.bundle,2025-05-14 15:15:07.313034,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-treasurecache_text_assets_all.bundle
ror2-junk-treebot_text_assets_all.bundle,91.03,.bundle,2025-05-14 15:15:08.682509,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-treebot_text_assets_all.bundle
ror2-junk-ui_bin_assets_all.bundle,22050.0,.bundle,2025-05-14 15:15:25.450885,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-ui_bin_assets_all.bundle
ror2-junk-ui_text_assets_all.bundle,205.07,.bundle,2025-05-14 15:15:09.457893,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-ui_text_assets_all.bundle
ror2-junk-vagrant_text_assets_all.bundle,31.2,.bundle,2025-05-14 15:15:08.065989,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-vagrant_text_assets_all.bundle
ror2-junk-warcryoncombat_text_assets_all.bundle,32.86,.bundle,2025-05-14 15:15:08.281637,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-warcryoncombat_text_assets_all.bundle
ror2-junk-wisp_text_assets_all.bundle,40.42,.bundle,2025-05-14 15:15:08.297637,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk-wisp_text_assets_all.bundle
ror2-junk_dlc1-attackspeedandmovespeed_bin_assets_all.bundle,6.19,.bundle,2025-05-14 15:15:07.722346,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-attackspeedandmovespeed_bin_assets_all.bundle
ror2-junk_dlc1-clovervoid_bin_assets_all.bundle,17.87,.bundle,2025-05-14 15:15:07.876735,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-clovervoid_bin_assets_all.bundle
ror2-junk_dlc1-common-trimsheets_bin_assets_all.bundle,53.4,.bundle,2025-05-14 15:15:08.511205,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-common-trimsheets_bin_assets_all.bundle
ror2-junk_dlc1-common_bin_assets_all.bundle,169.23,.bundle,2025-05-14 15:15:09.371381,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-common_bin_assets_all.bundle
ror2-junk_dlc1-critdamage_bin_assets_all.bundle,6.41,.bundle,2025-05-14 15:15:07.651346,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-critdamage_bin_assets_all.bundle
ror2-junk_dlc1-elementalringvoid_bin_assets_all.bundle,11.3,.bundle,2025-05-14 15:15:07.718347,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-elementalringvoid_bin_assets_all.bundle
ror2-junk_dlc1-empoweritems-empowerbuff_bin_assets_all.bundle,57.02,.bundle,2025-05-14 15:15:08.583286,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empowerbuff_bin_assets_all.bundle
ror2-junk_dlc1-empoweritems-empowerbuff_text_assets_all.bundle,4.45,.bundle,2025-05-14 15:15:07.617311,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empowerbuff_text_assets_all.bundle
ror2-junk_dlc1-empoweritems-empowermagazine_bin_assets_all.bundle,33.97,.bundle,2025-05-14 15:15:08.124991,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empowermagazine_bin_assets_all.bundle
ror2-junk_dlc1-empoweritems-empowermagazine_text_assets_all.bundle,4.72,.bundle,2025-05-14 15:15:07.430540,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empowermagazine_text_assets_all.bundle
ror2-junk_dlc1-empoweritems-empoweronkill_bin_assets_all.bundle,37.61,.bundle,2025-05-14 15:15:08.407147,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empoweronkill_bin_assets_all.bundle
ror2-junk_dlc1-empoweritems-empoweronkill_text_assets_all.bundle,4.7,.bundle,2025-05-14 15:15:07.469795,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empoweronkill_text_assets_all.bundle
ror2-junk_dlc1-empoweritems-empowerrefresh_bin_assets_all.bundle,37.61,.bundle,2025-05-14 15:15:08.411148,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empowerrefresh_bin_assets_all.bundle
ror2-junk_dlc1-empoweritems-empowerrefresh_text_assets_all.bundle,4.47,.bundle,2025-05-14 15:15:07.620312,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems-empowerrefresh_text_assets_all.bundle
ror2-junk_dlc1-empoweritems_bin_assets_all.bundle,350.96,.bundle,2025-05-14 15:15:09.984539,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems_bin_assets_all.bundle
ror2-junk_dlc1-empoweritems_text_assets_all.bundle,7.88,.bundle,2025-05-14 15:15:07.819472,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-empoweritems_text_assets_all.bundle
ror2-junk_dlc1-fastattackslowdamage_bin_assets_all.bundle,10.02,.bundle,2025-05-14 15:15:07.853578,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-fastattackslowdamage_bin_assets_all.bundle
ror2-junk_dlc1-lunarportalonuse_bin_assets_all.bundle,9.55,.bundle,2025-05-14 15:15:07.671347,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-lunarportalonuse_bin_assets_all.bundle
ror2-junk_dlc1-minorconstruct_bin_assets_all.bundle,726.83,.bundle,2025-05-14 15:15:11.170550,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-minorconstruct_bin_assets_all.bundle
ror2-junk_dlc1-minorconstruct_text_assets_all.bundle,3.52,.bundle,2025-05-14 15:15:07.344259,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-minorconstruct_text_assets_all.bundle
ror2-junk_dlc1-molotov_text_assets_all.bundle,6.03,.bundle,2025-05-14 15:15:07.680347,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-molotov_text_assets_all.bundle
ror2-junk_dlc1-movespeedonkill_bin_assets_all.bundle,6.25,.bundle,2025-05-14 15:15:07.488795,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-movespeedonkill_bin_assets_all.bundle
ror2-junk_dlc1-permanentdebuffonhit_bin_assets_all.bundle,6.78,.bundle,2025-05-14 15:15:07.483796,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-permanentdebuffonhit_bin_assets_all.bundle
ror2-junk_dlc1-railgunner_bin_assets_all.bundle,4.89,.bundle,2025-05-14 15:15:07.711347,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-railgunner_bin_assets_all.bundle
ror2-junk_dlc1-railgunner_text_assets_all.bundle,2.68,.bundle,2025-05-14 15:15:07.244957,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-railgunner_text_assets_all.bundle
ror2-junk_dlc1-scrapvoid_bin_assets_all.bundle,22.75,.bundle,2025-05-14 15:15:07.941737,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_dlc1-scrapvoid_bin_assets_all.bundle
ror2-junk_text_assets_all.bundle,64.21,.bundle,2025-05-14 15:15:08.673508,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-junk_text_assets_all.bundle
ror2-testingscene_nodegraph_assets_all.bundle,3.45,.bundle,2025-05-14 15:15:07.341259,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-testingscene_nodegraph_assets_all.bundle
ror2-testingscene_scenedef_assets_all.bundle,145.74,.bundle,2025-05-14 15:15:09.344870,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-testingscene_scenedef_assets_all.bundle
ror2-testingscene_scenes_all.bundle,1685.73,.bundle,2025-05-14 15:15:24.651865,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-testingscene_scenes_all.bundle
ror2-testingscene_text_assets_all.bundle,26.52,.bundle,2025-05-14 15:15:07.992789,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2-testingscene_text_assets_all.bundle
ror2_assets_all.bundle,575.92,.bundle,2025-05-14 15:15:11.365839,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2_assets_all.bundle
ror2_nodegraph_assets_all.bundle,596.7,.bundle,2025-05-14 15:15:10.929720,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\ror2_nodegraph_assets_all.bundle
textmeshpro-formerresources-fonts&materials_assets_all.bundle,364.65,.bundle,2025-05-14 15:15:10.743020,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\textmeshpro-formerresources-fonts&materials_assets_all.bundle
textmeshpro-formerresources-shaders_assets_all.bundle,72.44,.bundle,2025-05-14 15:15:08.704509,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\textmeshpro-formerresources-shaders_assets_all.bundle
textmeshpro-formerresources-spriteassets_assets_all.bundle,3561.47,.bundle,2025-05-14 15:15:25.343373,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\textmeshpro-formerresources-spriteassets_assets_all.bundle
textmeshpro-formerresources_assets_all.bundle,5.46,.bundle,2025-05-14 15:15:07.665346,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\textmeshpro-formerresources_assets_all.bundle
textmeshpro_bin_assets_all.bundle,289.49,.bundle,2025-05-14 15:15:09.997541,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\textmeshpro_bin_assets_all.bundle
textmeshpro_text_assets_all.bundle,4.58,.bundle,2025-05-14 15:15:07.608312,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\textmeshpro_text_assets_all.bundle
translucentimage_assets_all.bundle,3.13,.bundle,2025-05-14 15:15:07.466287,C:\Bhavin\Risk of Rain 2\Risk.of.Rain.2.v1.3.8-OFME\Risk of Rain 2\Risk of Rain 2_Data\StreamingAssets\aa\StandaloneWindows64\translucentimage_assets_all.bundle
